ID_cliente,Sector,Cantidad_Entradas
CLT-07619,E,3
CLT-07620,A,4
CLT-07621,C,1
CLT-07622,D,1
CLT-07623,C,4
CLT-07624,E,1
CLT-07625,E,5
CLT-07626,B,3
CLT-07627,C,3
CLT-07628,C,3
CLT-07629,D,5
CLT-07630,A,3
CLT-07631,C,2
CLT-07632,D,3
CLT-07633,E,1
CLT-07634,D,3
CLT-07635,D,1
CLT-07636,E,4
CLT-07637,B,2
CLT-07638,C,4
CLT-07639,C,1
CLT-07640,B,2
CLT-07641,C,2
CLT-07642,D,1
CLT-07643,D,1
CLT-07644,C,4
CLT-07645,A,2
CLT-07646,E,3
CLT-07647,B,3
CLT-07648,D,5
CLT-07649,D,1
CLT-07650,A,5
CLT-07651,C,5
CLT-07652,D,3
CLT-07653,B,2
CLT-07654,C,2
CLT-07655,B,4
CLT-07656,A,3
CLT-07657,E,2
CLT-07658,A,1
CLT-07659,A,5
CLT-07660,D,2
CLT-07661,C,5
CLT-07662,B,4
CLT-07663,A,3
CLT-07664,A,1
CLT-07665,B,1
CLT-07666,E,2
CLT-07667,B,3
CLT-07668,C,3
CLT-07669,B,2
CLT-07670,B,3
CLT-07671,C,4
CLT-07672,A,5
CLT-07673,E,5
CLT-07674,B,2
CLT-07675,C,1
CLT-07676,C,3
CLT-07677,B,3
CLT-07678,C,1
CLT-07679,D,1
CLT-07680,C,5
CLT-07681,D,4
CLT-07682,A,1
CLT-07683,C,4
CLT-07684,B,4
CLT-07685,A,3
CLT-07686,D,5
CLT-07687,A,4
CLT-07688,E,1
CLT-07689,C,3
CLT-07690,B,3
CLT-07691,D,3
CLT-07692,E,4
CLT-07693,C,4
CLT-07694,E,5
CLT-07695,B,2
CLT-07696,D,3
CLT-07697,A,5
CLT-07698,E,5
CLT-07699,E,3
CLT-07700,D,2
CLT-07701,C,3
CLT-07702,B,4
CLT-07703,E,3
CLT-07704,D,4
CLT-07705,D,2
CLT-07706,A,2
CLT-07707,B,5
CLT-07708,A,5
CLT-07709,B,5
CLT-07710,B,2
CLT-07711,C,1
CLT-07712,D,4
CLT-07713,E,2
CLT-07714,C,5
CLT-07715,E,5
CLT-07716,E,4
CLT-07717,A,2
CLT-07718,D,1
CLT-07719,E,2
CLT-07720,E,2
CLT-07721,A,5
CLT-07722,C,2
CLT-07723,D,4
CLT-07724,E,1
CLT-07725,B,3
CLT-07726,C,2
CLT-07727,B,4
CLT-07728,A,2
CLT-07729,D,1
CLT-07730,A,4
CLT-07731,A,3
CLT-07732,D,1
CLT-07733,B,4
CLT-07734,C,3
CLT-07735,D,4
CLT-07736,C,3
CLT-07737,E,1
CLT-07738,B,5
CLT-07739,E,5
CLT-07740,A,4
CLT-07741,D,2
CLT-07742,A,5
CLT-07743,E,3
CLT-07744,D,3
CLT-07745,C,3
CLT-07746,C,1
CLT-07747,D,5
CLT-07748,E,5
CLT-07749,C,3
CLT-07750,C,3
CLT-07751,C,1
CLT-07752,E,4
CLT-07753,B,2
CLT-07754,A,5
CLT-07755,B,2
CLT-07756,C,4
CLT-07757,E,1
CLT-07758,D,4
CLT-07759,C,1
CLT-07760,E,4
CLT-07761,C,3
CLT-07762,B,3
CLT-07763,E,5
CLT-07764,C,5
CLT-07765,B,3
CLT-07766,A,2
CLT-07767,D,3
CLT-07768,E,5
CLT-07769,E,3
CLT-07770,D,3
CLT-07771,D,4
CLT-07772,D,5
CLT-07773,D,5
CLT-07774,B,1
CLT-07775,C,5
CLT-07776,B,3
CLT-07777,C,3
CLT-07778,C,4
CLT-07779,D,3
CLT-07780,C,4
CLT-07781,E,4
CLT-07782,B,4
CLT-07783,A,1
CLT-07784,C,4
CLT-07785,B,2
CLT-07786,B,2
CLT-07787,E,2
CLT-07788,B,4
CLT-07789,A,1
CLT-07790,B,5
CLT-07791,D,1
CLT-07792,C,2
CLT-07793,B,5
CLT-07794,A,2
CLT-07795,E,5
CLT-07796,D,3
CLT-07797,E,4
CLT-07798,B,5
CLT-07799,D,1
CLT-07800,E,2
CLT-07801,D,4
CLT-07802,B,5
CLT-07803,D,5
CLT-07804,C,1
CLT-07805,C,4
CLT-07806,E,3
CLT-07807,E,2
CLT-07808,E,5
CLT-07809,E,4
CLT-07810,D,2
CLT-07811,A,3
CLT-07812,B,4
CLT-07813,A,2
CLT-07814,E,1
CLT-07815,E,5
CLT-07816,C,5
CLT-07817,D,2
CLT-07818,D,1
CLT-07819,D,5
CLT-07820,E,4
CLT-07821,B,4
CLT-07822,C,2
CLT-07823,C,3
CLT-07824,E,3
CLT-07825,B,5
CLT-07826,B,4
CLT-07827,E,3
CLT-07828,D,5
CLT-07829,C,5
CLT-07830,B,1
CLT-07831,B,5
CLT-07832,A,1
CLT-07833,C,1
CLT-07834,E,5
CLT-07835,B,3
CLT-07836,E,3
CLT-07837,A,5
CLT-07838,E,3
CLT-07839,E,3
CLT-07840,A,4
CLT-07841,A,5
CLT-07842,A,1
CLT-07843,D,2
CLT-07844,C,5
CLT-07845,D,3
CLT-07846,C,4
CLT-07847,B,3
CLT-07848,A,5
CLT-07849,B,1
CLT-07850,D,3
CLT-07851,D,2
CLT-07852,E,1
CLT-07853,C,1
CLT-07854,A,1
CLT-07855,B,3
CLT-07856,A,2
CLT-07857,C,3
CLT-07858,E,3
CLT-07859,C,2
CLT-07860,B,4
CLT-07861,B,5
CLT-07862,B,4
CLT-07863,A,4
CLT-07864,D,3
CLT-07865,E,5
CLT-07866,E,2
CLT-07867,B,4
CLT-07868,B,5
CLT-07869,B,1
CLT-07870,B,1
CLT-07871,D,4
CLT-07872,B,4
CLT-07873,A,3
CLT-07874,B,1
CLT-07875,E,3
CLT-07876,E,3
CLT-07877,B,4
CLT-07878,E,4
CLT-07879,B,1
CLT-07880,E,3
CLT-07881,E,5
CLT-07882,D,4
CLT-07883,A,2
CLT-07884,D,4
CLT-07885,E,2
CLT-07886,C,5
CLT-07887,D,1
CLT-07888,D,2
CLT-07889,D,3
CLT-07890,B,2
CLT-07891,D,1
CLT-07892,B,5
CLT-07893,A,4
CLT-07894,C,5
CLT-07895,C,2
CLT-07896,B,5
CLT-07897,A,2
CLT-07898,D,2
CLT-07899,E,5
CLT-07900,E,3
CLT-07901,B,5
CLT-07902,D,5
CLT-07903,E,1
CLT-07904,E,3
CLT-07905,A,1
CLT-07906,D,3
CLT-07907,C,2
CLT-07908,B,1
CLT-07909,C,3
CLT-07910,E,1
CLT-07911,D,1
CLT-07912,D,3
CLT-07913,A,1
CLT-07914,D,2
CLT-07915,E,4
CLT-07916,C,3
CLT-07917,D,2
CLT-07918,A,3
CLT-07919,E,5
CLT-07920,E,2
CLT-07921,E,3
CLT-07922,B,2
CLT-07923,E,4
CLT-07924,D,5
CLT-07925,C,4
CLT-07926,A,2
CLT-07927,E,2
CLT-07928,B,5
CLT-07929,B,1
CLT-07930,D,3
CLT-07931,E,5
CLT-07932,C,1
CLT-07933,C,3
CLT-07934,A,5
CLT-07935,C,4
CLT-07936,A,3
CLT-07937,D,2
CLT-07938,C,4
CLT-07939,D,5
CLT-07940,B,2
CLT-07941,C,2
CLT-07942,D,5
CLT-07943,D,5
CLT-07944,C,2
CLT-07945,C,1
CLT-07946,E,5
CLT-07947,D,5
CLT-07948,D,2
CLT-07949,C,2
CLT-07950,E,5
CLT-07951,D,5
CLT-07952,D,4
CLT-07953,B,5
CLT-07954,A,5
CLT-07955,A,3
CLT-07956,A,1
CLT-07957,A,1
CLT-07958,A,2
CLT-07959,E,5
CLT-07960,A,4
CLT-07961,C,4
CLT-07962,C,3
CLT-07963,C,1
CLT-07964,D,3
CLT-07965,A,1
CLT-07966,E,3
CLT-07967,C,4
CLT-07968,B,2
CLT-07969,D,5
CLT-07970,E,3
CLT-07971,A,3
CLT-07972,A,1
CLT-07973,C,2
CLT-07974,D,1
CLT-07975,E,3
CLT-07976,A,1
CLT-07977,B,4
CLT-07978,C,2
CLT-07979,D,2
CLT-07980,E,5
CLT-07981,E,3
CLT-07982,E,3
CLT-07983,B,2
CLT-07984,A,2
CLT-07985,C,1
CLT-07986,B,2
CLT-07987,C,2
CLT-07988,C,5
CLT-07989,B,1
CLT-07990,D,2
CLT-07991,C,4
CLT-07992,D,4
CLT-07993,D,5
CLT-07994,C,5
CLT-07995,E,2
CLT-07996,B,1
CLT-07997,D,1
CLT-07998,C,1
CLT-07999,A,2
CLT-08000,E,3
CLT-08001,B,3
CLT-08002,D,4
CLT-08003,B,3
CLT-08004,B,1
CLT-08005,B,4
CLT-08006,A,5
CLT-08007,C,5
CLT-08008,D,3
CLT-08009,C,2
CLT-08010,D,4
CLT-08011,B,4
CLT-08012,C,5
CLT-08013,D,4
CLT-08014,B,3
CLT-08015,D,5
CLT-08016,A,1
CLT-08017,A,1
CLT-08018,E,5
CLT-08019,A,3
CLT-08020,B,3
CLT-08021,B,1
CLT-08022,A,4
CLT-08023,C,3
CLT-08024,D,5
CLT-08025,D,1
CLT-08026,E,5
CLT-08027,A,1
CLT-08028,E,3
CLT-08029,B,3
CLT-08030,A,3
CLT-08031,D,4
CLT-08032,B,5
CLT-08033,D,2
CLT-08034,A,5
CLT-08035,A,4
CLT-08036,C,1
CLT-08037,B,5
CLT-08038,B,2
CLT-08039,A,3
CLT-08040,C,2
CLT-08041,A,3
CLT-08042,C,1
CLT-08043,A,2
CLT-08044,A,5
CLT-08045,C,2
CLT-08046,B,3
CLT-08047,C,4
CLT-08048,D,5
CLT-08049,B,2
CLT-08050,B,5
CLT-08051,E,5
CLT-08052,D,5
CLT-08053,C,4
CLT-08054,D,3
CLT-08055,B,4
CLT-08056,D,5
CLT-08057,A,1
CLT-08058,B,5
CLT-08059,B,5
CLT-08060,A,1
CLT-08061,A,5
CLT-08062,B,2
CLT-08063,B,2
CLT-08064,A,2
CLT-08065,B,2
CLT-08066,C,3
CLT-08067,D,2
CLT-08068,D,1
CLT-08069,C,4
CLT-08070,B,4
CLT-08071,E,4
CLT-08072,A,3
CLT-08073,E,5
CLT-08074,A,4
CLT-08075,D,3
CLT-08076,E,3
CLT-08077,A,2
CLT-08078,E,2
CLT-08079,D,2
CLT-08080,C,3
CLT-08081,E,1
CLT-08082,E,1
CLT-08083,E,5
CLT-08084,A,3
CLT-08085,A,2
CLT-08086,D,1
CLT-08087,A,5
CLT-08088,B,1
CLT-08089,C,1
CLT-08090,A,2
CLT-08091,B,1
CLT-08092,B,2
CLT-08093,E,1
CLT-08094,C,2
CLT-08095,D,1
CLT-08096,E,5
CLT-08097,E,2
CLT-08098,D,2
CLT-08099,B,4
CLT-08100,D,1
CLT-08101,C,2
CLT-08102,B,3
CLT-08103,E,4
CLT-08104,D,1
CLT-08105,E,3
CLT-08106,A,2
CLT-08107,D,4
CLT-08108,C,1
CLT-08109,C,1
CLT-08110,E,4
CLT-08111,C,5
CLT-08112,A,5
CLT-08113,C,5
CLT-08114,C,4
CLT-08115,D,4
CLT-08116,D,5
CLT-08117,B,5
CLT-08118,D,3
CLT-08119,C,5
CLT-08120,D,4
CLT-08121,D,4
CLT-08122,A,5
CLT-08123,D,5
CLT-08124,C,4
CLT-08125,B,2
CLT-08126,C,3
CLT-08127,C,3
CLT-08128,B,1
CLT-08129,C,2
CLT-08130,C,4
CLT-08131,C,3
CLT-08132,B,1
CLT-08133,C,3
CLT-08134,E,4
CLT-08135,E,4
CLT-08136,E,3
CLT-08137,C,2
CLT-08138,E,4
CLT-08139,C,4
CLT-08140,C,5
CLT-08141,E,5
CLT-08142,E,5
CLT-08143,B,1
CLT-08144,A,1
CLT-08145,D,1
CLT-08146,C,4
CLT-08147,D,1
CLT-08148,D,2
CLT-08149,A,4
CLT-08150,D,1
CLT-08151,D,2
CLT-08152,D,5
CLT-08153,B,5
CLT-08154,D,5
CLT-08155,E,5
CLT-08156,C,2
CLT-08157,B,5
CLT-08158,D,1
CLT-08159,B,4
CLT-08160,C,5
CLT-08161,E,1
CLT-08162,B,1
CLT-08163,A,5
CLT-08164,A,5
CLT-08165,A,1
CLT-08166,B,5
CLT-08167,D,4
CLT-08168,C,3
CLT-08169,C,4
CLT-08170,A,5
CLT-08171,B,2
CLT-08172,A,5
CLT-08173,A,4
CLT-08174,C,2
CLT-08175,B,4
CLT-08176,C,1
CLT-08177,A,2
CLT-08178,D,5
CLT-08179,A,1
CLT-08180,D,1
CLT-08181,C,4
CLT-08182,B,4
CLT-08183,C,2
CLT-08184,A,4
CLT-08185,A,1
CLT-08186,D,2
CLT-08187,B,3
CLT-08188,D,1
CLT-08189,A,2
CLT-08190,C,3
CLT-08191,A,2
CLT-08192,C,4
CLT-08193,B,2
CLT-08194,C,1
CLT-08195,E,3
CLT-08196,B,5
CLT-08197,A,5
CLT-08198,E,4
CLT-08199,D,5
CLT-08200,D,1
CLT-08201,A,5
CLT-08202,C,1
CLT-08203,C,2
CLT-08204,C,3
CLT-08205,C,1
CLT-08206,D,1
CLT-08207,A,2
CLT-08208,E,4
CLT-08209,D,5
CLT-08210,A,4
CLT-08211,B,2
CLT-08212,E,1
CLT-08213,A,2
CLT-08214,D,3
CLT-08215,A,3
CLT-08216,B,2
CLT-08217,C,5
CLT-08218,E,5
CLT-08219,B,5
CLT-08220,E,1
CLT-08221,D,2
CLT-08222,C,4
CLT-08223,B,1
CLT-08224,E,4
CLT-08225,E,4
CLT-08226,A,3
CLT-08227,E,4
CLT-08228,A,4
CLT-08229,D,5
CLT-08230,C,3
CLT-08231,D,2
CLT-08232,B,2
CLT-08233,D,2
CLT-08234,C,1
CLT-08235,B,1
CLT-08236,E,4
CLT-08237,E,4
CLT-08238,A,3
CLT-08239,D,5
CLT-08240,D,1
CLT-08241,D,1
CLT-08242,D,5
CLT-08243,B,3
CLT-08244,D,1
CLT-08245,C,5
CLT-08246,A,4
CLT-08247,A,4
CLT-08248,B,5
CLT-08249,B,1
CLT-08250,C,4
CLT-08251,D,2
CLT-08252,C,2
CLT-08253,C,3
CLT-08254,C,3
CLT-08255,A,1
CLT-08256,B,5
CLT-08257,E,2
CLT-08258,E,1
CLT-08259,C,3
CLT-08260,C,3
CLT-08261,E,3
CLT-08262,A,4
CLT-08263,C,2
CLT-08264,B,5
CLT-08265,E,4
CLT-08266,A,5
CLT-08267,E,5
CLT-08268,E,5
CLT-08269,D,3
CLT-08270,A,3
CLT-08271,A,5
CLT-08272,C,3
CLT-08273,B,2
CLT-08274,E,1
CLT-08275,B,3
CLT-08276,D,5
CLT-08277,B,3
CLT-08278,E,1
CLT-08279,C,1
CLT-08280,E,1
CLT-08281,E,3
CLT-08282,B,1
CLT-08283,C,3
CLT-08284,E,1
CLT-08285,C,2
CLT-08286,C,5
CLT-08287,B,1
CLT-08288,A,3
CLT-08289,B,5
CLT-08290,C,2
CLT-08291,A,2
CLT-08292,D,4
CLT-08293,E,3
CLT-08294,D,1
CLT-08295,A,3
CLT-08296,A,3
CLT-08297,A,1
CLT-08298,B,2
CLT-08299,C,2
CLT-08300,E,5
CLT-08301,D,1
CLT-08302,D,5
CLT-08303,C,2
CLT-08304,A,1
CLT-08305,B,5
CLT-08306,B,1
CLT-08307,B,3
CLT-08308,B,5
CLT-08309,C,2
CLT-08310,A,2
CLT-08311,E,1
CLT-08312,D,2
CLT-08313,D,4
CLT-08314,E,4
CLT-08315,A,5
CLT-08316,B,5
CLT-08317,B,5
CLT-08318,C,2
CLT-08319,A,4
CLT-08320,D,3
CLT-08321,E,5
CLT-08322,D,1
CLT-08323,E,1
CLT-08324,B,2
CLT-08325,B,3
CLT-08326,C,4
CLT-08327,A,1
CLT-08328,A,2
CLT-08329,E,4
CLT-08330,A,3
CLT-08331,C,5
CLT-08332,C,2
CLT-08333,C,3
CLT-08334,B,5
CLT-08335,C,4
CLT-08336,B,1
CLT-08337,D,1
CLT-08338,C,4
CLT-08339,A,1
CLT-08340,A,4
CLT-08341,B,5
CLT-08342,B,1
CLT-08343,E,3
CLT-08344,B,3
CLT-08345,A,4
CLT-08346,A,3
CLT-08347,A,4
CLT-08348,E,5
CLT-08349,D,5
CLT-08350,E,1
CLT-08351,E,1
CLT-08352,E,1
CLT-08353,E,3
CLT-08354,E,2
CLT-08355,C,4
CLT-08356,A,4
CLT-08357,D,5
CLT-08358,D,4
CLT-08359,A,4
CLT-08360,D,1
CLT-08361,B,2
CLT-08362,D,3
CLT-08363,E,2
CLT-08364,A,3
CLT-08365,A,4
CLT-08366,A,3
CLT-08367,D,1
CLT-08368,D,4
CLT-08369,D,4
CLT-08370,E,3
CLT-08371,B,4
CLT-08372,E,1
CLT-08373,E,1
CLT-08374,A,3
CLT-08375,D,4
CLT-08376,C,5
CLT-08377,B,1
CLT-08378,B,3
CLT-08379,B,2
CLT-08380,D,5
CLT-08381,E,4
CLT-08382,A,4
CLT-08383,E,2
CLT-08384,C,2
CLT-08385,D,2
CLT-08386,B,1
CLT-08387,E,3
CLT-08388,A,2
CLT-08389,D,2
CLT-08390,A,2
CLT-08391,E,5
CLT-08392,D,1
CLT-08393,D,1
CLT-08394,E,5
CLT-08395,C,4
CLT-08396,A,5
CLT-08397,D,3
CLT-08398,E,3
CLT-08399,E,4
CLT-08400,A,1
CLT-08401,A,5
CLT-08402,A,5
CLT-08403,A,2
CLT-08404,B,3
CLT-08405,B,3
CLT-08406,E,4
CLT-08407,E,4
CLT-08408,C,2
CLT-08409,B,5
CLT-08410,D,2
CLT-08411,B,4
CLT-08412,E,2
CLT-08413,A,3
CLT-08414,E,1
CLT-08415,E,2
CLT-08416,C,1
CLT-08417,E,4
CLT-08418,C,2
CLT-08419,D,3
CLT-08420,A,3
CLT-08421,E,3
CLT-08422,A,4
CLT-08423,B,5
CLT-08424,E,5
CLT-08425,C,1
CLT-08426,D,1
CLT-08427,D,4
CLT-08428,E,1
CLT-08429,B,3
CLT-08430,A,4
CLT-08431,A,1
CLT-08432,A,5
CLT-08433,D,2
CLT-08434,D,5
CLT-08435,D,1
CLT-08436,D,3
CLT-08437,D,2
CLT-08438,A,4
CLT-08439,B,2
CLT-08440,A,2
CLT-08441,C,1
CLT-08442,A,3
CLT-08443,B,3
CLT-08444,C,2
CLT-08445,A,5
CLT-08446,E,4
CLT-08447,D,3
CLT-08448,E,4
CLT-08449,A,5
CLT-08450,E,3
CLT-08451,D,5
CLT-08452,B,5
CLT-08453,C,3
CLT-08454,D,1
CLT-08455,A,2
CLT-08456,D,3
CLT-08457,D,1
CLT-08458,D,1
CLT-08459,A,3
CLT-08460,D,5
CLT-08461,C,4
CLT-08462,E,4
CLT-08463,D,5
CLT-08464,E,2
CLT-08465,A,4
CLT-08466,B,3
CLT-08467,B,4
CLT-08468,B,4
CLT-08469,C,4
CLT-08470,C,1
CLT-08471,B,2
CLT-08472,E,5
CLT-08473,A,5
CLT-08474,D,4
CLT-08475,D,3
CLT-08476,A,2
CLT-08477,B,4
CLT-08478,D,4
CLT-08479,E,4
CLT-08480,E,2
CLT-08481,E,3
CLT-08482,B,2
CLT-08483,A,1
CLT-08484,A,3
CLT-08485,E,3
CLT-08486,D,4
CLT-08487,A,4
CLT-08488,E,3
CLT-08489,D,2
CLT-08490,C,1
CLT-08491,C,3
CLT-08492,C,5
CLT-08493,D,2
CLT-08494,C,4
CLT-08495,E,1
CLT-08496,B,1
CLT-08497,B,2
CLT-08498,E,1
CLT-08499,B,4
CLT-08500,B,1
CLT-08501,C,5
CLT-08502,A,2
CLT-08503,E,5
CLT-08504,E,2
CLT-08505,A,4
CLT-08506,A,4
CLT-08507,E,3
CLT-08508,A,1
CLT-08509,A,4
CLT-08510,D,3
CLT-08511,C,4
CLT-08512,B,4
CLT-08513,E,2
CLT-08514,D,2
CLT-08515,A,4
CLT-08516,A,3
CLT-08517,D,4
CLT-08518,C,5
CLT-08519,C,3
CLT-08520,D,2
CLT-08521,A,4
CLT-08522,E,1
CLT-08523,D,3
CLT-08524,C,2
CLT-08525,A,2
CLT-08526,C,1
CLT-08527,E,2
CLT-08528,D,5
CLT-08529,B,3
CLT-08530,D,2
CLT-08531,E,1
CLT-08532,B,3
CLT-08533,A,3
CLT-08534,B,2
CLT-08535,C,3
CLT-08536,C,5
CLT-08537,A,3
CLT-08538,B,3
CLT-08539,B,2
CLT-08540,C,5
CLT-08541,D,3
CLT-08542,E,3
CLT-08543,E,3
CLT-08544,B,4
CLT-08545,B,3
CLT-08546,C,1
CLT-08547,C,4
CLT-08548,B,5
CLT-08549,C,2
CLT-08550,E,4
CLT-08551,E,4
CLT-08552,C,1
CLT-08553,D,4
CLT-08554,B,3
CLT-08555,B,2
CLT-08556,D,1
CLT-08557,D,4
CLT-08558,A,2
CLT-08559,C,5
CLT-08560,E,1
CLT-08561,D,3
CLT-08562,D,3
CLT-08563,E,4
CLT-08564,D,1
CLT-08565,E,2
CLT-08566,C,3
CLT-08567,A,4
CLT-08568,E,3
CLT-08569,D,2
CLT-08570,B,5
CLT-08571,D,5
CLT-08572,D,3
CLT-08573,D,2
CLT-08574,C,4
CLT-08575,E,2
CLT-08576,E,2
CLT-08577,D,4
CLT-08578,D,3
CLT-08579,C,1
CLT-08580,A,5
CLT-08581,D,1
CLT-08582,D,1
CLT-08583,A,5
CLT-08584,B,3
CLT-08585,C,2
CLT-08586,E,5
CLT-08587,B,4
CLT-08588,C,2
CLT-08589,E,5
CLT-08590,A,2
CLT-08591,C,2
CLT-08592,B,2
CLT-08593,E,3
CLT-08594,E,2
CLT-08595,A,4
CLT-08596,B,2
CLT-08597,B,2
CLT-08598,B,1
CLT-08599,B,2
CLT-08600,C,2
CLT-08601,B,2
CLT-08602,E,5
CLT-08603,D,4
CLT-08604,B,3
CLT-08605,E,5
CLT-08606,E,3
CLT-08607,E,5
CLT-08608,B,2
CLT-08609,C,3
CLT-08610,E,2
CLT-08611,A,3
CLT-08612,A,5
CLT-08613,C,4
CLT-08614,B,1
CLT-08615,D,2
CLT-08616,B,2
CLT-08617,C,2
CLT-08618,B,3
CLT-08619,D,1
CLT-08620,B,1
CLT-08621,B,3
CLT-08622,B,4
CLT-08623,A,3
CLT-08624,A,2
CLT-08625,D,2
CLT-08626,B,5
CLT-08627,C,5
CLT-08628,A,1
CLT-08629,A,5
CLT-08630,E,1
CLT-08631,A,1
CLT-08632,E,5
CLT-08633,E,1
CLT-08634,E,3
CLT-08635,A,2
CLT-08636,C,5
CLT-08637,B,5
CLT-08638,A,3
CLT-08639,B,2
CLT-08640,A,3
CLT-08641,A,5
CLT-08642,C,3
CLT-08643,A,5
CLT-08644,E,2
CLT-08645,C,2
CLT-08646,E,4
CLT-08647,E,4
CLT-08648,D,3
CLT-08649,D,4
CLT-08650,E,5
CLT-08651,D,2
CLT-08652,D,2
CLT-08653,C,3
CLT-08654,B,4
CLT-08655,C,5
CLT-08656,A,4
CLT-08657,D,1
CLT-08658,B,3
CLT-08659,B,5
CLT-08660,E,3
CLT-08661,D,1
CLT-08662,C,3
CLT-08663,E,5
CLT-08664,E,5
CLT-08665,B,4
CLT-08666,D,1
CLT-08667,B,2
CLT-08668,B,1
CLT-08669,A,3
CLT-08670,A,5
CLT-08671,E,1
CLT-08672,B,1
CLT-08673,A,5
CLT-08674,A,2
CLT-08675,C,3
CLT-08676,A,2
CLT-08677,E,1
CLT-08678,D,1
CLT-08679,A,5
CLT-08680,D,1
CLT-08681,D,4
CLT-08682,D,4
CLT-08683,E,5
CLT-08684,E,3
CLT-08685,A,3
CLT-08686,D,5
CLT-08687,A,2
CLT-08688,B,1
CLT-08689,D,3
CLT-08690,E,5
CLT-08691,C,4
CLT-08692,A,5
CLT-08693,D,2
CLT-08694,D,1
CLT-08695,E,5
CLT-08696,B,3
CLT-08697,A,3
CLT-08698,C,2
CLT-08699,B,2
CLT-08700,E,4
CLT-08701,C,4
CLT-08702,D,3
CLT-08703,E,4
CLT-08704,E,2
CLT-08705,D,4
CLT-08706,C,4
CLT-08707,A,1
CLT-08708,D,4
CLT-08709,B,1
CLT-08710,C,5
CLT-08711,C,2
CLT-08712,A,2
CLT-08713,B,3
CLT-08714,B,4
CLT-08715,C,1
CLT-08716,E,2
CLT-08717,C,3
CLT-08718,D,5
CLT-08719,B,3
CLT-08720,D,4
CLT-08721,A,5
CLT-08722,C,2
CLT-08723,B,4
CLT-08724,C,4
CLT-08725,A,4
CLT-08726,E,2
CLT-08727,B,2
CLT-08728,D,4
CLT-08729,C,3
CLT-08730,D,1
CLT-08731,A,1
CLT-08732,D,1
CLT-08733,C,5
CLT-08734,A,2
CLT-08735,E,3
CLT-08736,C,2
CLT-08737,B,4
CLT-08738,D,2
CLT-08739,D,2
CLT-08740,D,4
CLT-08741,B,4
CLT-08742,B,2
CLT-08743,A,2
CLT-08744,E,3
CLT-08745,B,2
CLT-08746,B,2
CLT-08747,B,4
CLT-08748,E,5
CLT-08749,C,4
CLT-08750,A,3
CLT-08751,A,3
CLT-08752,C,2
CLT-08753,B,4
CLT-08754,B,4
CLT-08755,C,1
CLT-08756,D,4
CLT-08757,B,5
CLT-08758,C,1
CLT-08759,D,1
CLT-08760,E,4
CLT-08761,C,3
CLT-08762,C,3
CLT-08763,A,2
CLT-08764,C,1
CLT-08765,E,1
CLT-08766,A,4
CLT-08767,B,3
CLT-08768,A,1
CLT-08769,C,3
CLT-08770,C,1
CLT-08771,A,2
CLT-08772,C,2
CLT-08773,D,1
CLT-08774,A,4
CLT-08775,A,1
CLT-08776,A,3
CLT-08777,B,4
CLT-08778,B,4
CLT-08779,E,5
CLT-08780,E,2
CLT-08781,B,2
CLT-08782,B,3
CLT-08783,C,1
CLT-08784,B,5
CLT-08785,A,5
CLT-08786,A,5
CLT-08787,B,5
CLT-08788,C,2
CLT-08789,B,1
CLT-08790,D,2
CLT-08791,C,1
CLT-08792,D,2
CLT-08793,B,4
CLT-08794,C,3
CLT-08795,C,4
CLT-08796,A,4
CLT-08797,A,4
CLT-08798,E,1
CLT-08799,C,5
CLT-08800,D,4
CLT-08801,A,5
CLT-08802,A,3
CLT-08803,A,2
CLT-08804,D,4
CLT-08805,C,5
CLT-08806,C,2
CLT-08807,C,2
CLT-08808,C,3
CLT-08809,B,5
CLT-08810,B,5
CLT-08811,D,2
CLT-08812,E,4
CLT-08813,C,1
CLT-08814,B,3
CLT-08815,B,1
CLT-08816,C,3
CLT-08817,C,4
CLT-08818,A,5
CLT-08819,D,4
CLT-08820,A,3
CLT-08821,C,3
CLT-08822,D,5
CLT-08823,B,3
CLT-08824,C,3
CLT-08825,E,3
CLT-08826,B,2
CLT-08827,D,4
CLT-08828,D,4
CLT-08829,C,4
CLT-08830,B,4
CLT-08831,C,2
CLT-08832,C,2
CLT-08833,D,3
CLT-08834,B,5
CLT-08835,A,1
CLT-08836,C,1
CLT-08837,C,5
CLT-08838,B,3
CLT-08839,E,1
CLT-08840,D,5
CLT-08841,B,5
CLT-08842,C,2
CLT-08843,E,4
CLT-08844,A,1
CLT-08845,B,1
CLT-08846,E,1
CLT-08847,C,4
CLT-08848,D,2
CLT-08849,B,4
CLT-08850,A,2
CLT-08851,D,5
CLT-08852,C,1
CLT-08853,D,2
CLT-08854,C,3
CLT-08855,E,2
CLT-08856,E,2
CLT-08857,E,1
CLT-08858,E,5
CLT-08859,A,5
CLT-08860,E,5
CLT-08861,B,4
CLT-08862,D,5
CLT-08863,A,2
CLT-08864,B,5
CLT-08865,E,4
CLT-08866,B,2
CLT-08867,D,1
CLT-08868,B,1
CLT-08869,A,4
CLT-08870,C,5
CLT-08871,A,5
CLT-08872,E,5
CLT-08873,B,2
CLT-08874,C,4
CLT-08875,C,3
CLT-08876,A,1
CLT-08877,A,2
CLT-08878,D,3
CLT-08879,C,5
CLT-08880,B,2
CLT-08881,D,2
CLT-08882,B,5
CLT-08883,D,2
CLT-08884,B,4
CLT-08885,E,2
CLT-08886,C,4
CLT-08887,B,1
CLT-08888,C,2
